ENSEMBL	ENTREZID	SYMBOL	DESCRIPTION	LPS100_1_hit.vs.LPS100_2_hit.logFC	LPS100.A10_1_hit.vs.LPS100.A10_2_hit.logFC	LPS100.B100_1_hit.vs.LPS100.B100_2_hit.logFC	LPS100_1_hit.vs.LPS100_2_hit.p.value	LPS100.A10_1_hit.vs.LPS100.A10_2_hit.p.value	LPS100.B100_1_hit.vs.LPS100.B100_2_hit.p.value
ENSOARG00000016507	101107869	ARL14EPL	ADP ribosylation factor like GTPase 14 effector protein like	5.4294601614678	3.49955465042526	4.46385891588075	0.0084639316920309	0.0249207461958709	0.0179795037780206
ENSOARG00000016509	101121943	CTHRC1	collagen triple helix repeat containing 1	3.54264226614547	3.21827712968241	2.90140271064025	5.90253882275176e-07	1.06495762738116e-06	1.69567899328518e-06
ENSOARG00000016510				3.3524404411402	4.05351009065835	3.38422036875428	0.000375605625736118	0.000149221060834351	0.000353735326915256
ENSOARG00000016515	101110075	CNIH3	cornichon family AMPA receptor auxiliary protein 3	-4.32007357496571	-4.38587605967326	-4.39295765464087	0.000182998987954585	0.000178127721441228	0.000205567945086726
ENSOARG00000016530	443200	TJP1	tight junction protein 1	-1.02387301365446	-1.25249613248623	-1.13145260146359	0.0093817525544002	0.00135906885692578	0.00317683016977613
ENSOARG00000016534	101120391	TFPI	tissue factor pathway inhibitor	5.1558073126261	5.13972249051846	5.92499369535717	0.000155141155512919	0.00103120938671614	9.81044280467951e-05
ENSOARG00000016537	101112054	HSPA9	heat shock protein family A (Hsp70) member 9	-1.021525567726	-0.940653038577363	-1.23290894795947	0.0119740773000299	0.0303000497405556	0.00181892791712101
ENSOARG00000016541	101105634	CLK1	CDC like kinase 1	1.28681378159733	1.34338729736416	1.73365354247806	0.00312975230861616	0.00264807956629521	0.000333599333772833
ENSOARG00000016542	101105232	C12orf10	chromosome 3 open reading frame, human C12orf10	-1.32718264489674	-1.44536694606854	-1.56130623799812	0.00186850724262838	0.000984531121658121	0.000465271413648531
ENSOARG00000016543	101108489	CXCL9	C-X-C motif chemokine ligand 9	4.46225238324186	9.18853665711317	4.97911725761794	0.00043480789896564	0.00269196022265958	0.000288708829747299
ENSOARG00000016547	101115511	CALCRL	calcitonin receptor like receptor	3.7966522356603	3.60871947209229	4.49566912715566	0.000661127872160226	0.00184914306513886	0.000361976891295855
ENSOARG00000016552		PTS	6-pyruvoyltetrahydropterin synthase	1.15290783190068	2.14142156103753	1.35468009607239	0.0420506421321694	0.0013225170905447	0.0174586701365524
ENSOARG00000016560		IGFALS	insulin like growth factor binding protein acid labile subunit	1.96222821315644	1.70569946999125	2.56127736123739	0.0221470346121076	0.0358313886611199	0.00469409860432107
ENSOARG00000016564	101110345	HEXD	hexosaminidase D	2.06481971234745	1.67601049400407	2.1452518517664	0.000621953435307035	0.00327547158230711	0.000515978858849922
ENSOARG00000016569	101104442	DIPK1A	divergent protein kinase domain 1A	1.69915424196011	1.42587730943898	1.60886965663842	0.0045686971047471	0.0163527443008094	0.0070048926055288
ENSOARG00000016574	101104033	PCOLCE	procollagen C-endopeptidase enhancer	3.69850455056915	3.36823306800066	3.52885053856902	3.13247718430539e-07	4.83481248034582e-07	3.81269891829598e-07
ENSOARG00000016587	101105898	ESPL1	extra spindle pole bodies like 1, separase	1.99913059150276	1.4584462210279	1.84486933729411	0.00771988970183847	0.0438033905197416	0.0119103821524184
ENSOARG00000016599				-1.11672807117122	-1.49232724705658	-1.68230265773001	0.0430546778425207	0.00595722349171424	0.00241475468931124
ENSOARG00000016602	101103785	NLGN3	neuroligin 3	-2.76489743123283	-2.02321294061528	-2.27644429657573	0.00417541243334214	0.0299556676114575	0.0131599269749847
ENSOARG00000016611	442997	CXCL10	C-X-C motif chemokine ligand 10	7.72997627031007	9.87866028102625	7.82508433656708	3.36286518761008e-05	2.92970918119701e-05	3.47274277167963e-05
ENSOARG00000016613	101105932		trans-golgi network vesicle protein 23 homolog B	-0.924872648248894	-0.977307740338186	-0.926320509795681	0.0334208934047511	0.0227647359395593	0.0325828842143759
ENSOARG00000016617	101114219	TRANK1	tetratricopeptide repeat and ankyrin repeat containing 1	1.97760126139425	2.30432144399005	1.78180111198335	0.0287819545392592	0.0141971532844338	0.044676104204262
ENSOARG00000016657	101112091	PCSK6	proprotein convertase subtilisin/kexin type 6	2.24676431174651	2.36307113007786	2.51749637177627	0.000133453863956018	0.000124680286890981	7.27146283782492e-05
ENSOARG00000016662		TNFAIP8	TNF alpha induced protein 8	3.52159133453444	3.44592059713043	3.04189870554686	3.07732679411901e-05	4.92109327423508e-05	8.52165490654479e-05
ENSOARG00000016668	101108750	CXCL11	C-X-C motif chemokine ligand 11	7.7341284684149	10.3643005967439	7.35429765105137	2.27981720231074e-06	3.50669286700729e-06	2.9228394474898e-06
ENSOARG00000016679	101108113		dedicator of cytokinesis 11	3.24795598399311	2.50532133633015	3.34540615707756	0.000101080933986294	0.000628846301915307	0.000132608215716329
ENSOARG00000016689	101123237	FAT4	FAT atypical cadherin 4	1.89148474574925	1.43193439810704	2.13551720712939	0.0053503793066902	0.0322347320821869	0.00256719182575543
ENSOARG00000016697	101113041	ACOT9	acyl-CoA thioesterase 9	2.17906809957413	2.04856466439279	2.3999971892574	0.000278648198292856	0.000521220989532951	0.000147027496522105
ENSOARG00000016699	100187551	IGFBP6	insulin like growth factor binding protein 6	1.28024108985609	1.25175341178269	1.25536978235063	0.00130902840380281	0.00174844946548501	0.00149184325048888
ENSOARG00000016702	101123280	GEN1	GEN1, Holliday junction 5' flap endonuclease	1.55707717418978	3.8712303581072	2.65251945467815	0.0168579224082842	0.000508995772649319	0.00108541396744185
ENSOARG00000016716	101104744	MGAT1	mannosyl (alpha-1,3-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase	1.49506959457661	1.19895717021726	1.42982303410412	0.011513912910787	0.0432199182847404	0.0141708746423285
ENSOARG00000016719				2.07416971986316	2.53045995731788	2.23920077452632	0.0109663644268602	0.00480438620877458	0.0063910835519109
ENSOARG00000016722		OAF	out at first homolog	-1.43580484198611	-2.11269947398025	-1.54080015381694	0.0180334345549783	0.00142812552269277	0.0114201098379733
ENSOARG00000016737	101110224	TNS2	tensin 2	2.20891171159921	2.08286942560608	2.47246919576696	2.12595944230167e-05	7.15129845674419e-05	1.04742068416996e-05
ENSOARG00000016739	100125613	ROBO1	roundabout guidance receptor 1	-1.69416340486199	-1.50211105269579	-1.56765725269675	0.00291554776394277	0.00810403771658761	0.00463254484610088
ENSOARG00000016740	101120569	EPHB6	EPH receptor B6	-1.72859841004224	-1.9635197637819	-1.83488379683576	0.00474147290561822	0.00228972626596585	0.0028813000231149
ENSOARG00000016744	443078	NOS2	nitric oxide synthase 2	3.07952292404156	2.43557575622325	3.02118634506157	0.000153502509092086	0.000796959210953776	0.000168281919523097
ENSOARG00000016750		INAVA	innate immunity activator	-1.96026499368814	-1.75035431763845	-1.62444934214402	0.00404765129086193	0.0151703803492014	0.0139695672155416
ENSOARG00000016761	101105028	ARPC3	actin related protein 2/3 complex subunit 3	0.87544629438903	0.908928688180126	0.860002064177001	0.0284483684460897	0.0222051954134122	0.0336698672977185
ENSOARG00000016764	101118419	FRZB	frizzled related protein	-3.6676792718507	-3.83280716126965	-3.98457397830648	5.11578704892739e-07	4.71195201150202e-07	3.78878423877145e-07
ENSOARG00000016772	101119254	SLC15A4	solute carrier family 15 member 4	1.56915156147736	1.46693490748378	1.65302704181191	0.00377647399920619	0.00622701071931161	0.00258388376608224
ENSOARG00000016787	100422801	BST-2B	bone marrow stromal cell antigen 2B	2.51798939293335	3.51623656605833	2.29829075680806	0.00206179107222482	0.000380717475996937	0.00337132469682998
ENSOARG00000016789	101101985	NIPAL1	NIPA like domain containing 1	-1.836402639236	-2.30849187683587	-1.79128946051184	0.000295626724999018	5.63292952362768e-05	0.000371016584368279
ENSOARG00000016792	101116586	ZNF286A	zinc finger protein 286A	-1.92385731787652	-1.62778872577205	-1.76899232975203	0.000165368895468002	0.000777732453622672	0.000353735326915256
ENSOARG00000016806	101121435	ASPA	aspartoacylase	10.7883486662813	10.2452173614207	10.6805425934142	7.40779072414724e-07	1.45968701794728e-06	1.00641722618872e-06
ENSOARG00000016807	101123484	SAMHD1	SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1	1.91541693699749	1.45662569421933	2.36538201263055	0.00135857656755804	0.00993978626828131	0.000343154535634601
ENSOARG00000016809	101112759	NCAM1	neural cell adhesion molecule 1	1.75590609784745	1.26398349328214	1.51295289747064	5.86232395983743e-05	0.00107938765015878	0.000224280356103226
ENSOARG00000016816	101108230	SLC49A3	solute carrier family 49 member 3	1.99398359220671	1.91757028282321	1.8477511218783	0.00619429340695126	0.00970178028477974	0.0115984063542901
ENSOARG00000016846	101110415	SV2C	synaptic vesicle glycoprotein 2C	-3.52502489735792	-4.35058911073007	-3.77357308834056	0.000223276446489313	6.00540672918152e-05	0.000132786862577303
ENSOARG00000016848	101110007	GABBR1	gamma-aminobutyric acid type B receptor subunit 1	-1.08813708172209	-1.15335819601143	-1.03649257435203	0.0117889632757577	0.0083491657401921	0.0182862717645666
ENSOARG00000016854		CREM	cAMP responsive element modulator	2.48206351058219	1.81980812220013	2.07458683639779	0.000466430355799907	0.00462632302230326	0.0015517851291044
ENSOARG00000016878	101110330	SYNPO2	synaptopodin 2	3.84799652299948	3.50029774013206	4.11193084173842	0.000115059334798718	0.000341125835476132	9.19108488070019e-05
ENSOARG00000016880	101102632	OSR1	odd-skipped related transciption factor 1	3.24772441139627	3.88059770461343	2.66831039286212	0.000166451197298019	0.000102963811636372	0.000535112752678885
ENSOARG00000016888	101105506	IQGAP2	IQ motif containing GTPase activating protein 2	2.22786656054651	2.77913611844453	2.06911725585925	0.000924710228182969	0.000451685118967979	0.00174798242938063
ENSOARG00000016894	101114604	SEMA3C	semaphorin 3C	-1.28316217285695	-1.21112590529623	-1.16648499531297	0.0184075458770524	0.0330427025878036	0.0338207029770826
ENSOARG00000016897	101117259	TRPV2	transient receptor potential cation channel subfamily V member 2	4.30891204201973	4.35427319588181	4.20238911891074	3.46471603660251e-06	3.56025393618923e-06	4.27770243026406e-06
ENSOARG00000016916	101103609	NPM3	nucleophosmin/nucleoplasmin 3	-2.04300154357091	-1.67707929557731	-1.99055305938139	0.00124538244380956	0.00623550191049851	0.00145282944308742
ENSOARG00000016922	101107334	CASP8	caspase 8	1.88553921392723	2.32936885083138	1.78082210613757	0.00312975230861616	0.000921709038877396	0.00452036287002461
ENSOARG00000016939	101113705	LOC101113705	ubiquitin D-like	3.73549987933525	4.84486926439798	4.01206541177601	6.53757936152076e-05	4.52617225944653e-05	5.67957231134985e-05
ENSOARG00000016940				2.26385297932714	2.33357128788235	2.83995687485271	0.0266988170740264	0.0297132125831074	0.00969027278563719
ENSOARG00000016945	101116933	TMEM136	transmembrane protein 136	-1.97165998567342	-2.3752351469816	-1.7616599525829	0.00699423422869497	0.00215637653463804	0.0147832355228577
ENSOARG00000016970	101116858	TPP1	tripeptidyl peptidase 1	1.54336205501833	1.0109166959634	1.29591373991388	0.000231962189001147	0.011634582670593	0.000936760295540943
ENSOARG00000016972	100135689	EEF1E1	eukaryotic translation elongation factor 1 epsilon 1	-1.0372230236175	-1.08009443614998	-1.2905243421991	0.0257290353562006	0.0200288805462342	0.00406459999984665
ENSOARG00000016976	101101949	VGLL3	vestigial like family member 3	2.02994170882781	1.87462679597976	2.03211013631846	0.000134478976444723	0.000328575787136508	0.000141049545013693
ENSOARG00000016980	101106228	ZCWPW1	zinc finger CW-type and PWWP domain containing 1	3.48355015795659	3.2456309269597	3.6798925819074	0.000430324300931533	0.00156515901702958	0.000436948072516143
ENSOARG00000016982	101118785	ILF3	interleukin enhancer binding factor 3	-1.00442760520117	-1.22621436534633	-1.18560593609686	0.014085137529905	0.00215419334056957	0.0025656624670414
ENSOARG00000017000	101102485	TEC	tec protein tyrosine kinase	1.96807503270808	1.95818889595562	1.98697364006265	9.93884224768721e-05	0.000160736506745695	0.000106838822135426
ENSOARG00000017005	101114283	POLR1D	RNA polymerase I and III subunit D	1.53567735401222	1.36608215253018	1.38075228731343	0.00229026951047316	0.00501610275495367	0.00463651935101285
ENSOARG00000017006				2.4079595738002	3.31360106324084	3.03094655413006	0.000842001065971685	0.000209981875126091	0.000227927556437773
ENSOARG00000017012	101117899	GCLM	glutamate-cysteine ligase modifier subunit	1.02563129939887	1.29159385924247	1.12007059348495	0.0440545496610611	0.0102698038069054	0.0249278522532361
ENSOARG00000017020	101102230		platelet glycoprotein 4-like	4.26736266680068	4.55706086496994	6.8837756844852	0.000127058795171339	0.000226687172427871	3.84365552636849e-05
ENSOARG00000017025	101122158		paired immunoglobulin-like type 2 receptor alpha	4.99857797389277	4.16235091572171	4.28725304295463	3.00116462619785e-06	1.85841283373466e-05	6.44125319043102e-06
ENSOARG00000017028	101113098	DEPDC7	DEP domain containing 7	1.80726683060065	1.78529754184233	1.70902491631077	0.0270586602097157	0.022452462832203	0.0318391269563502
ENSOARG00000017047	101114182	ALDH1L2	aldehyde dehydrogenase 1 family member L2	1.30628946237648	1.37439484782911	1.32982346172748	0.0048404919786118	0.00402335024006673	0.00430680075394067
ENSOARG00000017064	101107418	PLS3	plastin 3	1.44619420860103	1.76578695406564	1.54456657341447	0.00147141492420688	0.000375900135620442	0.000932846038223285
ENSOARG00000017097	101105779	PPTC7	PTC7 protein phosphatase homolog	-1.0300030931413	-1.13641510572494	-1.10269950086078	0.0338698195048246	0.019160065925565	0.0206411657549535
ENSOARG00000017112	101109945	LRCH2	leucine rich repeats and calponin homology domain containing 2	-2.67903674945075	-2.29927362075883	-2.17537640494564	0.000198914860395955	0.000790113097360035	0.00110746348691247
ENSOARG00000017114	101107561	ABCA4	ATP binding cassette subfamily A member 4	2.2618911928365	2.55847128715035	1.78569879953577	0.0131881491521049	0.0115638788390401	0.0456774357683707
ENSOARG00000017116	101122823	MRGPRF	MAS related GPR family member F	3.50600357250072	6.33400475157735	4.3633904226215	0.0014942287593019	0.00396866054089576	0.00173497836099155
ENSOARG00000017123	101115115	LOC101115115	platelet glycoprotein 4	6.40760175185939	8.02095537884121	6.42452730252559	5.11578704892739e-07	4.71195201150202e-07	5.97688238500052e-07
ENSOARG00000017127		TXNDC5	thioredoxin domain containing 5	1.48920489478512	1.56795783229171	1.47488419243934	0.00126644901980556	0.000928691980374569	0.00128430859138884
ENSOARG00000017135	780494	SPRY2	protein sprouty homolog 2	-2.85296993568702	-2.58278240811234	-2.95188004952695	2.34181078903531e-05	5.40857578788455e-05	1.83523400480979e-05
ENSOARG00000017138	101122486	C3orf38	chromosome 1 open reading frame, human C3orf38	1.70962712688047	1.9075389077899	1.66785442410734	0.0129428618048512	0.00765352322066535	0.0146348463457873
ENSOARG00000017166				2.2031155676769	2.1458192394983	2.49572321220816	0.00159982680897299	0.00234582920796981	0.000737377578351163
ENSOARG00000017168	100170327	FASN	fatty acid synthase	-2.13991571719865	-2.25427934999215	-2.15449974052813	5.52526173356358e-05	4.13254661812519e-05	5.38644764680254e-05
ENSOARG00000017186	101116340	TENT4B	terminal nucleotidyltransferase 4B	1.61793806996288	1.28254255822493	1.40519220804683	0.000709581750605837	0.00453492019213023	0.0019892255859067
ENSOARG00000017199	101112667	ADCY7	adenylate cyclase 7	1.76702830439334	1.43882111343372	1.74608925938922	0.000575718529800357	0.00301963955771731	0.000664233845615708
ENSOARG00000017249				2.59687840675188	2.70982104120121	2.49097038347139	0.00389438676036648	0.00495769741699682	0.00571875832607069
ENSOARG00000017251	101115456	ECSCR	endothelial cell surface expressed chemotaxis and apoptosis regulator	9.32845818726509	12.8177893253824	9.92707204678901	8.53289386801638e-07	1.05736805567234e-06	1.02405545271312e-06
ENSOARG00000017252	101115493	TPCN2	two pore segment channel 2	1.05755114064657	1.52891074386427	1.18955447856195	0.0070608134124023	0.000332035475088536	0.00232844358496676
ENSOARG00000017256	101108725	PDK3	pyruvate dehydrogenase kinase 3	1.58899233611508	1.29706496967128	1.79943100795674	0.00248999563827432	0.0117197879709747	0.00109742984513391
ENSOARG00000017258	100913157	ILK	integrin linked kinase	1.215348313932	1.0967111927716	1.1107110419969	0.0070568282213283	0.017685829399494	0.0139695672155416
ENSOARG00000017264	443174	BMP6	bone morphogenetic protein 6	3.95532058421609	3.60123960824301	4.22676497532966	0.0014660850978622	0.00227900557040289	0.00101741265867027
ENSOARG00000017265	101116050	TMEM173	transmembrane protein 173	2.9496942519513	2.91331971238948	3.5314280682263	0.00193701031658318	0.00227810505355195	0.00100843517325337
ENSOARG00000017273	101122999	PROS1	protein S	2.08202254826124	1.91692818371346	2.01381293556382	2.39280327290563e-05	5.20896624582406e-05	3.21689687275416e-05
ENSOARG00000017302	101107346	HS1BP3	HCLS1 binding protein 3	1.02513860100651	0.923276998104645	1.03556200253456	0.0132607181987736	0.040726918696737	0.0121185339331289
